0, -1000, -1000, -1000, -1000, 1000
0.5, -1000, -1000, -1000, -1000, 1000
1.0, -1000, -1000, -1000, -1000, 1000
1.5, -1000, -1000, -1000, -1000, 1000
2.0, -1000, -1000, -1000, -1000, 1000
2.5, -1000, -1000, -1000, -1000, 1000
3.0, 60, 57, 52, 45, Aminor
3.5, -60, -57, 53, -45, Fmajor
4.0, 60, 55, 55, 52, Cmajor
4.5, -60, 57, -55, -52, Aminor
5.0, 67, 59, 53, 50, Gmajor
5.5, -67, 60, 52, 48, Cmajor
6.0, 67, 62, 50, 47, Gmajor
6.5, -67, -62, -50, -47, Gmajor
7.0, 65, 55, 48, 48, Fother
7.5, 64, -55, -48, -48, Cmajor
8.0, 62, 54, 50, 48, Dmajor
8.5, -62, -54, -50, 46, B-augmented
9.0, 64, 55, 48, 45, Aminor
9.5, -64, -55, 46, 43, Ediminished
10.0, 65, 53, 48, 45, Fmajor
10.5, 64, 60, -48, 41, Fother
11.0, 62, 59, 55, 43, Gmajor
11.5, -62, -59, 53, -43, Gmajor
12.0, 60, 55, 52, 36, Cmajor
12.5, -60, -55, -52, -36, Cmajor
13.0, -60, -55, -52, -36, Cmajor
13.5, -60, -55, -52, -36, Cmajor
14.0, -60, -55, -52, -36, Cmajor
14.5, -60, -55, -52, -36, Cmajor
15.0, 60, 57, 48, 41, Fmajor
15.5, -60, -57, -48, -41, Fmajor
16.0, 62, 57, 48, 42, Dmajor
16.5, -62, -57, -48, 43, Aminor
17.0, 64, 55, 47, -43, Eminor
17.5, -64, 52, -47, 44, A-other
18.0, 65, 59, 50, 44, Bdiminished
18.5, -65, 57, 48, 45, Fmajor
19.0, 62, 55, 50, 47, Gmajor
19.5, -62, 54, -50, 48, Dmajor
20.0, 67, 55, 50, 47, Gmajor
20.5, -67, 57, 55, 43, Aother
21.0, 69, 60, -55, 50, Aminor
21.5, -69, 57, 54, 38, Dmajor
22.0, 67, 59, 55, 43, Gmajor
22.5, -67, -59, -55, -43, Gmajor
23.0, 64, 60, 55, 48, Cmajor
23.5, -64, -60, -55, 47, Cmajor
24.0, 64, 60, 57, 45, Aminor
24.5, 65, -60, -57, 43, Fmajor
25.0, 67, 61, 57, 41, Faugmented
25.5, -67, -61, -57, 40, Amajor
26.0, 65, 62, 57, 38, Dminor
26.5, -65, 60, -57, -38, Dminor
27.0, 64, 59, 55, 43, Eminor
27.5, 62, 57, -55, 41, Dminor
28.0, 60, 55, 55, 40, Cmajor
28.5, 62, 57, 53, 38, Dminor
29.0, 64, 60, 52, 36, Cmajor
29.5, -64, 57, 54, -36, F#diminished
30.0, 62, 59, 55, 43, Gmajor
30.5, -62, -59, -55, -43, Gmajor
31.0, 64, 60, 55, 36, Cmajor
31.5, -64, 59, -55, -36, Cmajor
32.0, 60, 57, 53, 41, Fmajor
32.5, -60, -57, 52, 43, Aminor
33.0, 62, -57, 53, 41, Dminor
33.5, 64, 59, 55, 40, Eminor
34.0, 65, 62, 57, 38, Dminor
34.5, -65, -62, -57, -38, Dminor
35.0, 64, 61, 57, 45, Amajor
35.5, -64, -61, 55, -45, Amajor
36.0, 62, 62, 53, 46, B-major
36.5, -62, 60, -53, 45, Dminor
37.0, 64, 58, 55, 43, Ediminished
37.5, -64, -58, -55, -43, Ediminished
38.0, 65, 57, 48, 41, Fmajor
38.5, -65, -57, -48, -41, Fmajor
39.0, 64, 55, 48, 36, Cmajor
39.5, -64, 60, -48, -36, Cmajor
40.0, 62, 60, 50, 43, Cother
40.5, -62, 59, -50, -43, Gmajor
41.0, 60, -59, 52, -43, Cmajor
41.5, -60, 57, 54, -43, F#diminished
42.0, 67, 59, 55, 43, Gmajor
42.5, -67, 60, -55, 45, Aminor
43.0, -67, 62, -55, 47, Gmajor
43.5, 65, -62, -55, 43, Gother
44.0, 64, 62, 55, 48, Cmajor
44.5, -64, 55, 52, 47, Eminor
45.0, 65, 60, 48, 45, Fmajor
45.5, 64, -60, 52, 43, Cmajor
46.0, 62, -60, 57, 41, Dminor
46.5, -62, -60, 53, 38, Dminor
47.0, -62, 59, 50, 43, Gmajor
47.5, -62, -59, 55, -43, Gmajor
48.0, 60, 55, 52, 36, Cmajor
