0, -1000, -1000, -1000, -1000, 1000
0.5, -1000, -1000, -1000, -1000, 1000
1.0, -1000, -1000, -1000, -1000, 1000
1.5, -1000, -1000, -1000, -1000, 1000
2.0, -1000, -1000, -1000, -1000, 1000
2.5, -1000, -1000, -1000, -1000, 1000
3.0, 64, 60, 55, 48, Cmajor
3.5, -64, -60, -55, -48, Cmajor
4.0, 69, 60, 57, 53, Fmajor
4.5, -69, 62, 59, -53, Bdiminished
5.0, 67, 64, 60, 52, Cmajor
5.5, -67, -64, -60, -52, Cmajor
6.0, 65, 57, 53, 57, Fmajor
6.5, -65, 59, -53, -57, Bother
7.0, 64, 60, 55, 55, Cmajor
7.5, -64, -60, -55, -55, Cmajor
8.0, 62, 60, 57, 53, Dminor
8.5, -62, -60, 53, -53, Dminor
9.0, -62, 59, 50, 55, Gmajor
9.5, -62, -59, 55, -55, Gmajor
10.0, 64, 60, 55, 48, Cmajor
10.5, -64, -60, -55, -48, Cmajor
11.0, 71, 68, 64, 52, Emajor
11.5, -71, -68, -64, -52, Emajor
12.0, 72, 69, 64, 57, Aminor
12.5, -72, -69, -64, 52, Aminor
13.0, 72, 69, 60, 53, Fmajor
13.5, -72, -69, 64, 48, Aminor
14.0, 71, 69, 65, 50, Bdiminished
14.5, -71, -69, 62, 47, Bminor
15.0, 71, 68, 64, 52, Emajor
