0, -1000, -1000, -1000, -1000, 1000
0.5, -1000, -1000, -1000, -1000, 1000
1.0, -1000, -1000, -1000, -1000, 1000
1.5, -1000, -1000, -1000, -1000, 1000
2.0, -1000, -1000, -1000, -1000, 1000
2.5, -1000, -1000, -1000, -1000, 1000
3.0, 67, 60, 52, 48, Cmajor
3.5, -67, -60, -52, -48, Cmajor
4.0, 69, 60, 53, 41, Fmajor
4.5, -69, -60, 52, -41, Fmajor
5.0, 67, 59, 50, 43, Gmajor
5.5, 65, -59, -50, -43, Gmajor
6.0, 64, 60, 57, 45, Aminor
6.5, 65, -60, -57, -45, Fmajor
7.0, 67, 59, 50, 47, Gmajor
7.5, -67, -59, 52, 48, Cmajor
8.0, 65, 57, 53, 50, Dminor
8.5, 64, 60, 57, -50, Aminor
9.0, 65, -60, 55, 43, Fother
9.5, -65, 59, -55, -43, Gmajor
10.0, 64, 60, 55, 48, Cmajor
10.5, -64, -60, -55, -48, Cmajor
11.0, 62, 62, 55, 47, Gmajor
11.5, -62, -62, -55, -47, Gmajor
12.0, 64, 60, 55, 48, Cmajor
12.5, -64, -60, -55, 47, Cmajor
13.0, 65, 60, 48, 45, Fmajor
13.5, -65, -60, 50, -45, Dminor
14.0, 67, 60, 52, 40, Cmajor
14.5, -67, -60, 48, -40, Cmajor
15.0, 65, 60, 57, 41, Fmajor
15.5, 64, -60, -57, -41, Fmajor
16.0, 62, 60, 50, 43, Cother
16.5, 60, -60, 52, -43, Cmajor
17.0, 62, 59, 53, -43, Gmajor
17.5, -62, -59, -53, -43, Gmajor
18.0, 60, 55, 52, 36, Cmajor
18.5, -60, -55, -52, -36, Cmajor
19.0, 67, 60, 52, 48, Cmajor
19.5, -67, -60, -52, -48, Cmajor
20.0, 69, 60, 53, 41, Fmajor
20.5, -69, -60, 52, -41, Fmajor
21.0, 67, 59, 50, 43, Gmajor
21.5, 65, -59, -50, -43, Gmajor
22.0, 64, 60, 57, 45, Aminor
22.5, 65, -60, -57, -45, Fmajor
23.0, 67, 59, 50, 47, Gmajor
23.5, -67, -59, 52, 48, Cmajor
24.0, 65, 57, 53, 50, Dminor
24.5, 64, 60, 57, -50, Aminor
25.0, 65, -60, 55, 43, Fother
25.5, -65, 59, -55, -43, Gmajor
26.0, 64, 60, 55, 48, Cmajor
26.5, -64, -60, -55, -48, Cmajor
27.0, 62, 62, 55, 47, Gmajor
27.5, -62, -62, -55, -47, Gother
28.0, 64, 60, 55, 48, Cmajor
28.5, -64, -60, -55, 47, Cmajor
29.0, 65, 60, 48, 45, Fmajor
29.5, -65, -60, 50, -45, Dminor
30.0, 67, 60, 52, 40, Cmajor
30.5, -67, -60, 48, -40, Cmajor
31.0, 65, 60, 57, 41, Fmajor
31.5, 64, -60, -57, -41, Fmajor
32.0, 62, 60, 50, 43, Cother
32.5, 60, -60, 52, -43, Cmajor
33.0, 62, 59, 53, -43, Gmajor
33.5, -62, -59, -53, -43, Gmajor
34.0, 60, 55, 52, 36, Cmajor
34.5, -60, -55, -52, -36, Cmajor
35.0, 60, 55, 52, 48, Cmajor
35.5, -60, -55, -52, -48, Cmajor
36.0, 62, 55, 50, 47, Gmajor
36.5, -62, 57, -50, -47, Bminor
37.0, 64, 59, 55, 45, Eminor
37.5, -64, -59, -55, 43, Eminor
38.0, 65, 57, 48, 45, Fmajor
38.5, 64, -57, -48, -45, Aminor
39.0, 62, 57, 50, 47, Bminor
39.5, -62, 55, -50, -47, Gmajor
40.0, 64, 55, 50, 48, Cmajor
40.5, -64, -55, 48, -48, Cmajor
41.0, 62, 53, -48, 43, Dminor
41.5, -62, -53, 47, -43, Gmajor
42.0, 60, 52, 48, 36, Cmajor
42.5, -60, -52, -48, -36, Cmajor
43.0, 60, 57, 48, 41, Fmajor
43.5, 62, -57, -48, -41, Dminor
44.0, 64, 55, 48, 48, Cmajor
44.5, -64, -55, -48, 46, Cmajor
45.0, 65, 57, 48, 45, Fmajor
45.5, -65, -57, -48, 43, Fmajor
46.0, 67, 58, 48, 41, Gminor
46.5, -67, -58, -48, 40, Cmajor
47.0, 69, 57, 48, 41, Fmajor
47.5, -69, 59, -48, 43, Aminor
48.0, 64, 60, 48, 45, Aminor
48.5, -64, 59, 50, -45, Bminor
49.0, 66, 60, 50, 38, Dmajor
49.5, -66, 62, -50, -38, Dmajor
50.0, 67, 59, 50, 43, Gmajor
50.5, -67, -59, -50, -43, Gmajor
51.0, 64, 55, 48, 48, Cmajor
51.5, 65, -55, -48, 50, Dminor
52.0, 67, 60, 48, 52, Cmajor
52.5, -67, -60, 55, -52, Cmajor
53.0, 69, 60, 53, 53, Fmajor
53.5, -69, -60, 52, -53, Fmajor
54.0, 67, 62, 50, 47, Gmajor
54.5, 65, -62, -50, -47, Bdiminished
55.0, 64, 64, 57, 49, Amajor
55.5, -64, -64, -57, -49, Amajor
56.0, 65, 64, 57, 50, Dminor
56.5, -65, 61, -57, -50, Dminor
57.0, -65, 62, -57, 38, Dminor
57.5, -65, -62, -57, -38, Dminor
58.0, 64, 61, 57, 45, Amajor
58.5, -64, -61, -57, -45, Amajor
59.0, 69, 64, 57, 37, Amajor
59.5, -69, -64, 55, -37, Amajor
60.0, 69, 62, 53, 38, Dminor
60.5, -69, -62, 52, 40, Dother
61.0, 69, 57, 50, 41, Dminor
61.5, -69, 53, -50, 38, Dminor
62.0, 62, 55, 50, 46, Gminor
62.5, -62, 57, 49, -46, B-major
63.0, 67, 58, 50, 45, Gminor
63.5, -67, -58, 52, 43, Ediminished
64.0, 65, 57, 49, 45, Faugmented
64.5, -65, -57, 50, -45, Dminor
65.0, 64, 55, -50, 33, Eminor
65.5, -64, -55, 49, -33, Amajor
66.0, 62, 53, 50, 38, Dminor
66.5, -62, -53, -50, -38, Dminor
67.0, 65, 62, 45, 38, Dminor
67.5, -65, -62, 47, -38, Bdiminished
68.0, 64, 55, 48, 40, Cmajor
68.5, -64, 57, -48, 42, F#diminished
69.0, 62, 58, 55, 43, Gminor
69.5, -62, -58, 53, -43, Gminor
70.0, 60, 57, 51, 43, Adiminished
70.5, -60, 55, -51, -43, Cminor
71.0, 62, 57, 50, 42, Dmajor
71.5, 60, -57, -50, -42, Dmajor
72.0, 58, 57, 50, 43, Gminor
72.5, -58, 55, -50, -43, Gminor
73.0, 57, -55, 48, 38, Aminor
73.5, -57, 54, -48, -38, Dmajor
74.0, 55, 55, 47, 43, Gmajor
74.5, -55, -55, -47, -43, Gmajor
75.0, 55, 55, 47, 40, Eminor
75.5, -55, 53, -47, -40, Eminor
76.0, 60, 52, 48, 45, Aminor
76.5, -60, 50, -48, -45, Dother
77.0, 62, 48, 55, 43, Cother
77.5, -62, 46, -55, -43, Gminor
78.0, 64, 48, 55, 48, Cmajor
78.5, -64, -48, -55, 47, Cmajor
79.0, -64, 60, 57, 45, Aminor
79.5, 65, -60, -57, -45, Fmajor
80.0, 67, 59, 55, 40, Eminor
80.5, -67, -59, -55, 38, Gmajor
81.0, 65, 60, -55, 36, Fother
81.5, 64, -60, -55, -36, Cmajor
82.0, 62, 60, 57, 41, Dminor
82.5, -62, -60, 55, 40, Cmajor
83.0, 64, 60, 53, 38, Dminor
83.5, 65, -60, -53, -38, Dminor
84.0, 62, 60, 55, 43, Cother
84.5, -62, -60, 57, 41, Dminor
85.0, -62, 59, 55, 43, Gmajor
85.5, -62, -59, 53, -43, Gmajor
86.0, 60, 55, 52, 36, Cmajor
