0, -1000, -1000, -1000, -1000, 1000
0.5, -1000, -1000, -1000, -1000, 1000
1.0, -1000, -1000, -1000, -1000, 1000
1.5, -1000, -1000, -1000, -1000, 1000
2.0, -1000, -1000, -1000, -1000, 1000
2.5, -1000, -1000, -1000, -1000, 1000
3.0, 60, 55, 52, 36, Cmajor
3.5, -60, -55, 50, 38, Cother
4.0, 60, 55, 48, 40, Cmajor
4.5, -60, -55, -48, 41, Fother
5.0, 55, 50, 47, 43, Gmajor
5.5, -55, -50, -47, 41, Gmajor
6.0, 60, 55, 48, 40, Cmajor
6.5, -60, -55, -48, -40, Cmajor
7.0, 65, 62, 48, 38, Dminor
7.5, -65, -62, 47, -38, Bdiminished
8.0, 64, 55, 48, 36, Cmajor
8.5, -64, -55, -48, 40, Cmajor
9.0, 62, 55, -48, 43, Cother
9.5, -62, -55, 47, -43, Gmajor
10.0, 60, 52, 43, 36, Cmajor
10.5, -60, -52, -43, -36, Cmajor
11.0, 60, 52, 48, 45, Aminor
11.5, -60, 54, -48, -45, F#diminished
12.0, 62, 55, 47, 43, Gmajor
12.5, 64, 58, 49, -43, C#diminished
13.0, 65, 57, 50, 38, Dminor
13.5, -65, 59, -50, -38, Bdiminished
14.0, 64, 60, 43, 40, Cmajor
14.5, -64, -60, 45, 41, Fmajor
15.0, 62, 55, 47, 43, Gmajor
15.5, -62, 50, -47, -43, Gmajor
16.0, 57, 53, 48, 41, Fmajor
16.5, -57, -53, -48, 40, Fmajor
17.0, 59, 53, 50, 38, Bdiminished
17.5, -59, -53, -50, -38, Bdiminished
18.0, 60, 52, 43, 36, Cmajor
18.5, -60, -52, -43, -36, Cmajor
19.0, 60, 55, 52, 36, Cmajor
19.5, -60, -55, 50, 38, Cother
20.0, 60, 55, 48, 40, Cmajor
20.5, -60, -55, -48, 41, Fother
21.0, 55, 50, 47, 43, Gmajor
21.5, -55, -50, -47, 41, Gmajor
22.0, 60, 55, 48, 40, Cmajor
22.5, -60, -55, -48, -40, Cmajor
23.0, 65, 62, 48, 38, Dminor
23.5, -65, -62, 47, -38, Bdiminished
24.0, 64, 55, 48, 36, Cmajor
24.5, -64, -55, -48, 40, Cmajor
25.0, 62, 55, -48, 43, Cother
25.5, -62, -55, 47, -43, Gmajor
26.0, 60, 52, 43, 36, Cmajor
26.5, -60, -52, -43, -36, Cmajor
27.0, 60, 52, 48, 45, Aminor
27.5, -60, 54, -48, -45, F#diminished
28.0, 62, 55, 47, 43, Gmajor
28.5, 64, 58, 49, -43, C#diminished
29.0, 65, 57, 50, 38, Dminor
29.5, -65, 59, -50, -38, Bdiminished
30.0, 64, 60, 43, 40, Cmajor
30.5, -64, -60, 45, 41, Fmajor
31.0, 62, 55, 47, 43, Gmajor
31.5, -62, 50, -47, -43, Gmajor
32.0, 57, 53, 48, 41, Fmajor
32.5, -57, -53, -48, 40, Fmajor
33.0, 59, 53, 50, 38, Bdiminished
33.5, -59, -53, -50, -38, Bdiminished
34.0, 60, 52, 43, 36, Cmajor
34.5, -60, -52, -43, -36, Cmajor
35.0, 60, 55, 52, 48, Cmajor
35.5, -60, -55, -52, 47, Cmajor
36.0, 65, 60, 57, 45, Fmajor
36.5, -65, 62, 55, 47, Gmajor
37.0, 64, 62, 55, 48, Cmajor
37.5, -64, 60, -55, -48, Cmajor
38.0, 62, 57, 54, 48, Dmajor
38.5, -62, -57, -54, 50, Dmajor
39.0, 67, 62, 55, 47, Gmajor
39.5, -67, 59, -55, 52, Eminor
40.0, 67, 57, 52, 48, Aminor
40.5, -67, 60, 45, -48, Aminor
41.0, 66, 60, 50, 50, Dmajor
41.5, -66, 59, -50, 38, Bminor
42.0, 67, 59, 50, 43, Gmajor
42.5, -67, -59, -50, -43, Gmajor
43.0, 67, 60, 55, 40, Cmajor
43.5, -67, -60, -55, -40, Cmajor
44.0, 69, 60, 55, 41, Fmajor
44.5, -69, -60, 53, 43, Fmajor
45.0, 65, 60, 53, 45, Fmajor
45.5, -65, -60, 57, -45, Fmajor
46.0, 67, 62, 55, 47, Gmajor
46.5, -67, 59, 53, 43, Gmajor
47.0, -67, 60, 52, 45, Aminor
47.5, 65, 62, 50, 47, Bdiminished
48.0, 64, 62, 52, 48, Cmajor
48.5, -64, 60, 55, -48, Cmajor
49.0, 62, -60, -55, 43, Cother
49.5, -62, 59, 53, -43, Gmajor
50.0, 60, 57, 52, 45, Aminor
50.5, -60, -57, -52, -45, Aminor
51.0, 64, 57, 48, 45, Aminor
51.5, -64, -57, -48, -45, Aminor
52.0, 62, 57, 50, 47, Bminor
52.5, -62, 55, -50, -47, Gmajor
53.0, 55, 52, 48, 48, Cmajor
53.5, -55, -52, 50, 47, Eminor
54.0, 60, 57, 52, 45, Aminor
54.5, -60, 55, -52, -45, Aminor
55.0, 65, 57, 50, 38, Dminor
55.5, -65, 59, -50, -38, Bdiminished
56.0, 64, 60, 55, 40, Cmajor
56.5, -64, -60, -55, 41, Cmajor
57.0, 62, -60, 55, 43, Cother
57.5, -62, 59, -55, -43, Gmajor
58.0, 60, 55, 52, 36, Cmajor
