0, 60, 55, 52, 48, Cmajor
0.5, -60, -55, -52, -48, Cmajor
1.0, 62, 55, 50, 47, Gmajor
1.5, -62, -55, -50, -47, Gmajor
2.0, 64, 60, 48, 45, Aminor
2.5, 65, -60, 50, -45, Dminor
3.0, 67, 60, 52, 40, Cmajor
3.5, -67, 59, 53, 38, Gmajor
4.0, 60, 59, 55, 40, Cmajor
4.5, -60, 57, 50, 42, Dmajor
5.0, 59, 57, 50, 43, Gmajor
5.5, -59, 55, -50, -43, Gmajor
6.0, 57, 55, 50, 38, Gother
6.5, -57, 54, -50, -38, Dmajor
7.0, 55, 50, 47, 43, Gmajor
7.5, -55, -50, -47, -43, Gmajor
8.0, 57, 53, 50, 38, Dminor
8.5, -57, 52, 52, -38, Dother
9.0, 59, 50, 53, 50, Bdiminished
9.5, -59, -50, 55, 52, Eminor
10.0, 60, 55, 48, 52, Cmajor
10.5, -60, -55, -48, 50, Cother
11.0, 62, 55, 43, 48, Cother
11.5, -62, -55, -43, 47, Gmajor
12.0, 64, 55, 48, 48, Cmajor
12.5, 65, 57, -48, 41, Fmajor
13.0, 62, 55, -48, 43, Cother
13.5, -62, -55, 47, -43, Gmajor
14.0, 60, 55, 52, 36, Cmajor
14.5, -60, -55, -52, -36, Cmajor
15.0, -60, -55, -52, -36, Cmajor
15.5, -60, -55, -52, -36, Cmajor
16.0, 60, 55, 52, 48, Cmajor
16.5, -60, -55, -52, -48, Cmajor
17.0, 62, 55, 50, 47, Gmajor
17.5, -62, -55, -50, -47, Gmajor
18.0, 64, 60, 48, 45, Aminor
18.5, 65, -60, 50, -45, Dminor
19.0, 67, 60, 52, 40, Cmajor
19.5, -67, 59, 53, 38, Gmajor
20.0, 60, 59, 55, 40, Cmajor
20.5, -60, 57, 50, 42, Dmajor
21.0, 59, 57, 50, 43, Gmajor
21.5, -59, 55, -50, -43, Gmajor
22.0, 57, 55, 50, 38, Gother
22.5, -57, 54, -50, -38, Dmajor
23.0, 55, 50, 47, 43, Gmajor
23.5, -55, -50, -47, -43, Gmajor
24.0, 57, 53, 50, 38, Dminor
24.5, -57, 52, 52, -38, Dother
25.0, 59, 50, 53, 50, Bdiminished
25.5, -59, -50, 55, 52, Eminor
26.0, 60, 55, 48, 52, Cmajor
26.5, -60, -55, -48, 50, Cother
27.0, 62, 55, 43, 48, Cother
27.5, -62, -55, -43, 47, Gmajor
28.0, 64, 55, 48, 48, Cmajor
28.5, 65, 57, -48, 41, Fmajor
29.0, 62, 55, -48, 43, Cother
29.5, -62, -55, 47, -43, Gmajor
30.0, 60, 55, 52, 36, Cmajor
30.5, -60, -55, -52, -36, Cmajor
31.0, -60, -55, -52, -36, Cmajor
31.5, -60, -55, -52, -36, Cmajor
32.0, 64, 60, 55, 48, Cmajor
32.5, -64, -60, -55, 47, Cmajor
33.0, 64, 60, 55, 45, Aminor
33.5, -64, -60, 54, -45, F#diminished
34.0, 62, 55, 55, 47, Gmajor
34.5, -62, 57, 53, 45, Dminor
35.0, 64, 59, 52, 43, Eminor
35.5, -64, -59, 50, -43, Eminor
36.0, 65, 57, 48, 45, Fmajor
36.5, -65, -57, 50, 47, Bdiminished
37.0, 64, 55, 52, 48, Cmajor
37.5, 62, 57, 54, -48, Dmajor
38.0, 62, 59, 55, 43, Gmajor
38.5, 60, 57, -55, -43, Aminor
39.0, 62, 59, 55, 43, Gmajor
39.5, -62, -59, -55, -43, Gmajor
40.0, 57, 52, 49, 43, Amajor
40.5, -57, 53, 50, 41, Dminor
41.0, 59, 55, 50, 40, Eminor
41.5, -59, -55, -50, 38, Gmajor
42.0, 60, 55, 48, 40, Cmajor
42.5, -60, 53, -48, 45, Fmajor
43.0, 62, 57, 48, 43, Aminor
43.5, -62, -57, -48, 41, Dminor
44.0, 64, 55, 48, 43, Cmajor
44.5, 65, -55, 50, -43, Gother
45.0, 62, 55, 47, 31, Gmajor
45.5, -62, -55, 53, -31, Gother
46.0, 60, 55, 52, 36, Cmajor
46.5, 59, 53, 50, -36, Bdiminished
47.0, 60, 55, 52, 36, Cmajor
