original,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords
-1000,1000,1000,1000,1000,1000,1000,67,Cmajor,67,Cmajor
-1000,1000,1000,1000,1000,1000,1000,62,Gmajor,65,Fmajor
64,Eminor,60,59,59,64,64,60,Fmajor,65,Fmajor
-64,Eminor,60,59,59,64,64,60,Fmajor,67,Cmajor
64,Fmajor,60,60,60,60,60,64,Gmajor,67,Cmajor
62,Dminor,60,57,65,60,62,67,Cmajor,67,Cmajor
62,Dmajor,64,62,62,62,62,67,Cmajor,67,Cmajor
-62,Dmajor,64,62,62,62,62,67,Cmajor,67,Gmajor
62,Gmajor,62,59,62,62,62,67,Cmajor,67,Gmajor
-62,Gmajor,62,59,62,62,62,67,Cmajor,67,Gmajor
62,Gother,60,67,67,61,62,67,Cmajor,67,Gmajor
-62,Dmajor,60,62,62,62,62,60,Fmajor,65,Fmajor
67,Cmajor,64,60,67,67,67,64,Gmajor,67,Cmajor
64,Cmajor,64,60,67,64,64,64,Cmajor,67,Gmajor
62,Dmajor,60,62,62,62,62,64,Cmajor,67,Gmajor
-62,Dmajor,60,62,62,62,62,60,Fmajor,64,Cmajor
62,Gmajor,60,59,62,62,62,67,Cmajor,67,Cmajor
-62,Gmajor,60,59,62,62,62,67,Cmajor,67,Cmajor
67,Gmajor,67,59,67,67,67,67,Cmajor,67,Cmajor
-67,Gmajor,67,59,67,67,67,64,Cmajor,65,Dminor
69,Dmajor,67,62,69,62,62,64,Cmajor,64,Cmajor
-69,Dmajor,67,62,69,69,69,64,Cmajor,67,Gmajor
69,Bdiminished,67,59,65,67,65,64,Cmajor,64,Cmajor
-69,Dminor,67,57,65,69,69,64,Cmajor,67,Gmajor
68,Emajor,67,59,71,68,68,64,Cmajor,64,Cmajor
-68,Emajor,67,59,71,68,68,60,Fmajor,60,Cmajor
-68,Emajor,67,59,71,68,68,60,Cmajor,62,Gmajor
64,Aminor,64,60,64,64,64,62,Gmajor,65,Fmajor
65,Dminor,67,57,65,65,65,60,Fmajor,65,Fmajor
-65,Dminor,67,57,65,65,65,64,Gmajor,67,Cmajor
66,D#diminished,64,66,66,66,66,67,Cmajor,66,Dmajor
-66,D#diminished,64,66,66,66,66,60,Fmajor,66,Dmajor
68,Emajor,62,59,68,68,68,62,Gmajor,66,Dmajor
-68,Emajor,62,59,68,68,68,67,Cmajor,67,Gmajor
-68,Emajor,62,59,68,68,68,67,Cmajor,67,Cmajor
-68,Emajor,62,59,68,68,68,60,Fmajor,65,Fmajor
-68,Emajor,62,59,68,68,68,64,Gmajor,67,Cmajor
-68,Emajor,62,59,68,68,68,64,Gmajor,67,Cmajor
69,Aminor,64,60,64,69,69,67,Cmajor,67,Cmajor
-69,Aminor,64,60,64,69,69,64,Gmajor,67,Cmajor
67,Cmajor,64,60,67,67,67,64,Gmajor,67,Cmajor
-67,Cmajor,64,60,67,67,67,67,Cmajor,67,Gmajor
69,Fmajor,64,60,65,69,69,67,Cmajor,67,Gmajor
67,Cmajor,64,60,67,67,67,67,Cmajor,67,Gmajor
65,Bdiminished,62,59,65,65,65,67,Cmajor,67,Gmajor
-65,Bdiminished,62,59,65,65,65,67,Cmajor,67,Gmajor
65,Fmajor,60,60,60,65,65,67,Cmajor,67,Gmajor
