0, -1000, -1000, -1000, -1000, 1000
0.5, -1000, -1000, -1000, -1000, 1000
1.0, -1000, -1000, -1000, -1000, 1000
1.5, -1000, -1000, -1000, -1000, 1000
2.0, -1000, -1000, -1000, -1000, 1000
2.5, -1000, -1000, -1000, -1000, 1000
3.0, 69, 64, 60, 57, Aminor
3.5, 71, -64, 62, -57, Bminor
4.0, 72, 69, 64, 57, Aminor
4.5, -72, -69, -64, 58, Aminor
5.0, 73, 69, 64, 57, Amajor
5.5, -73, -69, -64, 55, Amajor
6.0, 74, 69, 65, 53, Dminor
6.5, -74, -69, -65, 52, Dminor
7.0, 76, 69, 64, 50, Dother
7.5, -76, -69, -64, 49, Amajor
8.0, 74, 65, 57, 50, Dminor
8.5, -74, -65, 69, 53, Dminor
9.0, 73, 64, -69, 57, Amajor
9.5, -73, -64, 67, -57, Amajor
10.0, 74, 62, 65, 50, Dminor
10.5, -74, -62, -65, -50, Dminor
11.0, 74, 69, 65, 50, Dminor
11.5, -74, 71, -65, -50, Bdiminished
12.0, 72, 72, 67, 52, Cmajor
12.5, 71, 60, -67, -52, Cmajor
13.0, 69, -60, 69, 53, Fmajor
13.5, 71, 62, -69, -53, Bdiminished
14.0, 72, 64, 67, 52, Cmajor
14.5, 74, 65, 65, 50, Dminor
15.0, 76, 67, 64, 48, Cmajor
15.5, -76, 69, 60, 53, Fmajor
16.0, 74, 71, 67, 53, Gmajor
16.5, 72, 72, -67, 52, Cmajor
17.0, 74, -72, 69, 53, Dminor
17.5, -74, 71, 67, 55, Gmajor
18.0, 72, 67, 64, 48, Cmajor
18.5, -72, -67, -64, -48, Cmajor
19.0, 69, 65, 60, 53, Fmajor
19.5, 71, -65, 62, -53, Bdiminished
20.0, 72, 67, 64, 57, Aminor
20.5, -72, -67, -64, 58, Cmajor
21.0, 73, 69, 64, 57, Amajor
21.5, -73, -69, -64, 55, Amajor
22.0, 74, 69, 65, 53, Dminor
22.5, -74, -69, -65, 52, Dminor
23.0, 76, 69, 64, 50, Dother
23.5, -76, -69, -64, 49, Amajor
24.0, 74, 65, 57, 50, Dminor
24.5, -74, -65, 69, 53, Dminor
25.0, 73, 64, -69, 57, Amajor
25.5, -73, -64, 67, -57, Amajor
26.0, 74, 62, 65, 50, Dminor
26.5, -74, -62, -65, -50, Dminor
27.0, 74, 69, 65, 50, Dminor
27.5, -74, 71, -65, -50, Bdiminished
28.0, 72, 72, 67, 52, Cmajor
28.5, 71, 60, -67, -52, Cmajor
29.0, 69, -60, 69, 53, Fmajor
29.5, 71, 62, -69, -53, Bdiminished
30.0, 72, 64, 67, 52, Cmajor
30.5, 74, 65, 65, 50, Dminor
31.0, 76, 67, 64, 48, Cmajor
31.5, -76, 69, 60, 53, Fmajor
32.0, 74, 71, 67, 53, Gmajor
32.5, 72, 72, -67, 52, Cmajor
33.0, 74, -72, 69, 53, Dminor
33.5, -74, 71, 67, 55, Gmajor
34.0, 72, 67, 64, 48, Cmajor
34.5, -72, -67, -64, -48, Cmajor
35.0, 74, 67, 62, 47, Gmajor
35.5, -74, 65, -62, -47, Bdiminished
36.0, 76, 64, 62, 48, Cmajor
36.5, -76, 66, 60, 50, Dmajor
37.0, 74, 67, 59, 52, Eminor
37.5, 72, 69, 57, 54, F#diminished
38.0, 71, 62, 55, 55, Gmajor
38.5, -71, -62, -55, 53, Gmajor
39.0, 72, 67, -55, 52, Cmajor
39.5, -72, -67, 57, -52, Aminor
40.0, 74, 65, 59, 50, Bdiminished
40.5, 72, -65, 57, -50, Dminor
41.0, 71, 59, -57, 52, Aother
41.5, -71, 64, 56, -52, Emajor
42.0, 69, 64, 60, 45, Aminor
42.5, -69, -64, -60, -45, Aminor
43.0, 69, 64, 61, 57, Amajor
43.5, -69, -64, -61, 55, Amajor
44.0, 74, 69, 62, 53, Dminor
44.5, -74, 70, -62, -53, B-major
45.0, 73, 69, 64, 52, Amajor
45.5, -73, 67, -64, -52, C#diminished
46.0, 74, 65, 57, 50, Dminor
46.5, -74, -65, 59, -50, Bdiminished
47.0, 76, 64, 60, 45, Aminor
47.5, 74, 68, 59, -45, G#diminished
48.0, 72, 69, 57, 57, Aminor
48.5, 71, 64, 59, 55, Eminor
49.0, 69, -64, 60, 54, F#diminished
49.5, -69, 63, 59, 47, Bmajor
50.0, 67, 64, 59, 52, Eminor
50.5, -67, -64, -59, -52, Eminor
51.0, 67, 64, 60, 60, Cmajor
51.5, -67, -64, -60, 59, Cmajor
52.0, 72, 64, 60, 57, Aminor
52.5, -72, -64, 59, 55, Cmajor
53.0, 74, 69, 57, 53, Dminor
53.5, -74, -69, -57, 52, Dother
54.0, 76, 68, 59, 50, Emajor
54.5, -76, 64, 60, 48, Cmajor
55.0, 74, 69, 64, 47, Bminor
55.5, 72, -69, -64, 45, Aminor
56.0, 71, 69, 64, 52, Aother
56.5, 69, -69, -64, -52, Aother
57.0, 71, 68, -64, -52, Emajor
57.5, -71, -68, 62, -52, Emajor
58.0, 69, 64, 61, 45, Amajor
