original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords
-1000,-1000,-1000,-1000,1000,1000,1000,1000,1000,1000,64,Cmajor,64,Cmajor
-1000,-1000,-1000,-1000,1000,1000,1000,1000,1000,1000,60,Fmajor,60,Cmajor
-1000,-1000,-1000,-1000,1000,1000,1000,1000,1000,1000,72,Cmajor,62,Dminor
72,67,64,60,Cmajor,64,60,67,67,67,64,Cmajor,69,Dminor
72,69,64,57,Aminor,64,60,64,69,69,69,Fmajor,67,Cmajor
71,67,64,52,Eminor,62,59,67,68,67,60,Fmajor,67,Gmajor
69,65,60,53,Fmajor,60,60,60,65,65,60,Fmajor,67,Cmajor
67,65,59,55,Gmajor,60,59,62,62,62,64,Cmajor,64,Cmajor
72,64,60,57,Aminor,64,60,64,64,64,67,Cmajor,67,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,64,Cmajor,64,Cmajor
76,67,60,48,Cmajor,67,60,67,67,67,67,Cmajor,64,Aminor
74,67,59,55,Gmajor,67,59,67,67,67,60,Fmajor,62,Dmajor
76,67,59,52,Eminor,67,59,67,68,67,62,Gmajor,62,Gmajor
77,60,57,45,Fmajor,69,60,69,60,60,67,Cmajor,62,Gmajor
76,64,55,48,Cmajor,67,60,67,67,67,60,Fmajor,64,Gmajor
74,67,59,47,Gmajor,67,59,67,67,67,60,Cmajor,62,Gmajor
77,65,60,45,Fmajor,69,60,69,65,65,60,Cmajor,62,Cmajor
76,69,-60,55,Aminor,67,60,69,64,69,62,Gmajor,65,Fmajor
74,62,-60,55,Cother,67,60,67,67,67,60,Fmajor,65,Fmajor
-74,65,59,-55,Gmajor,67,59,67,67,67,64,Gmajor,65,Fmajor
72,64,55,48,Cmajor,64,60,67,64,64,67,Cmajor,62,Gmajor
-72,-64,-55,-48,Cmajor,64,60,67,64,64,60,Fmajor,67,Gmajor
-72,-64,-55,-48,Cmajor,64,60,67,64,64,64,Cmajor,64,Cmajor
72,67,64,60,Cmajor,64,60,67,67,67,60,Fmajor,65,Fmajor
72,69,64,57,Aminor,64,60,64,69,69,64,Gmajor,69,Fmajor
71,67,64,52,Eminor,62,59,67,68,67,67,Cmajor,69,Fmajor
69,65,60,53,Fmajor,60,60,60,65,65,60,Fmajor,65,Dminor
67,65,59,55,Gmajor,60,59,62,62,62,60,Fmajor,64,Cmajor
72,64,60,57,Aminor,64,60,64,64,64,64,Gmajor,67,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,67,Cmajor,67,Cmajor
76,67,60,48,Cmajor,67,60,67,67,67,60,Fmajor,64,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,60,Fmajor,63,F#diminished
76,67,59,52,Eminor,67,59,67,68,67,64,Gmajor,64,Gmajor
77,60,57,45,Fmajor,69,60,69,60,60,64,Gmajor,64,Gmajor
76,64,55,48,Cmajor,67,60,67,67,67,67,Cmajor,64,Cmajor
74,67,59,47,Gmajor,67,59,67,67,67,64,Cmajor,64,Cmajor
77,65,60,45,Fmajor,69,60,69,65,65,64,Cmajor,64,Cmajor
76,69,-60,55,Aminor,67,60,69,64,69,60,Fmajor,60,Cmajor
74,62,-60,55,Cother,67,60,67,67,67,72,Cmajor,62,Dminor
-74,65,59,-55,Gmajor,67,59,67,67,67,64,Cmajor,69,Dminor
72,64,55,48,Cmajor,64,60,67,64,64,69,Fmajor,67,Cmajor
-72,-64,-55,-48,Cmajor,64,60,67,64,64,60,Fmajor,67,Gmajor
-72,-64,-55,-48,Cmajor,64,60,67,64,64,60,Fmajor,67,Cmajor
72,67,64,60,Cmajor,64,60,67,67,67,64,Cmajor,64,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,67,Cmajor,67,Cmajor
76,67,60,48,Cmajor,67,60,67,67,67,64,Cmajor,64,Cmajor
72,69,60,53,Fmajor,64,60,65,69,69,67,Cmajor,64,Aminor
72,67,64,52,Cmajor,64,60,67,67,67,60,Fmajor,62,Dmajor
74,69,62,54,Dmajor,67,62,69,69,69,62,Gmajor,62,Gmajor
76,71,59,56,Emajor,67,59,71,64,64,67,Cmajor,62,Gmajor
72,69,64,57,Aminor,64,60,64,69,69,67,Cmajor,64,Cmajor
69,64,60,57,Aminor,60,60,64,64,64,67,Cmajor,64,Cmajor
74,62,57,54,Dmajor,67,62,69,62,62,64,Gmajor,64,Gmajor
-74,66,62,50,Dmajor,67,62,69,66,66,64,Gmajor,64,Gmajor
71,67,62,55,Gmajor,62,59,62,67,67,67,Cmajor,64,Cmajor
72,67,60,52,Cmajor,64,60,67,67,67,64,Cmajor,64,Cmajor
69,67,64,48,Aminor,60,60,64,67,67,64,Cmajor,64,Cmajor
-69,66,62,50,Dmajor,60,62,62,65,66,60,Fmajor,60,Cmajor
67,62,59,43,Gmajor,60,59,62,62,62,72,Cmajor,62,Dminor
67,64,59,52,Eminor,60,59,59,64,64,64,Cmajor,69,Dminor
72,64,60,45,Aminor,64,60,64,64,64,69,Fmajor,67,Cmajor
71,67,62,47,Gmajor,62,59,62,67,67,60,Fmajor,67,Gmajor
69,65,62,50,Dminor,60,57,65,65,65,60,Fmajor,67,Cmajor
67,62,59,53,Gmajor,60,59,62,62,62,64,Cmajor,64,Cmajor
72,67,60,52,Cmajor,64,60,67,67,67,67,Cmajor,67,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,64,Cmajor,65,Gmajor
76,67,60,48,Cmajor,67,60,67,67,67,67,Cmajor,64,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,60,Fmajor,67,Cmajor
76,67,59,52,Eminor,67,59,67,68,67,62,Gmajor,67,Fmajor
77,60,57,45,Fmajor,69,60,69,60,60,67,Cmajor,67,Cmajor
76,64,55,48,Cmajor,67,60,67,67,67,65,Fmajor,65,Fmajor
74,67,59,47,Gmajor,67,59,67,67,67,60,Fmajor,67,Cmajor
77,65,60,45,Fmajor,69,60,69,65,65,1000,Fmajor,1000,Dminor
76,69,-60,55,Aminor,67,60,69,64,69,60,Fmajor,67,Ediminished
74,62,-60,55,Cother,67,60,67,67,67,60,Fmajor,60,Fmajor
-74,65,59,-55,Gmajor,67,59,67,67,67,64,Cmajor,64,Cmajor
72,64,55,55,Cmajor,64,60,67,64,64
