original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
-1000,-1000,-1000,-1000,1000,1000,1000,1000,1000,1000,60,Fmajor,60,Cmajor,Eother,Eother,Eother,Eother,Eother,Cmajor,Cmajor
-1000,-1000,-1000,-1000,1000,1000,1000,1000,1000,1000,60,Fmajor,60,Cmajor,Eother,Eother,Eother,Eother,Eother,Cmajor,Cmajor
-1000,-1000,-1000,-1000,1000,1000,1000,1000,1000,1000,60,Cother,60,Cmajor,Eother,Eother,Eother,Eother,Eother,Cmajor,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,59,Gmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,59,50,43,Gmajor,60,59,62,59,59,60,Dminor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
65,57,50,38,Dminor,60,57,62,57,57,59,Gmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Bdiminished,Dminor
64,60,55,40,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,60,55,43,Cother,59,60,60,59,60,60,Cmajor,60,Cmajor,Gmajor,Cother,Cother,Gmajor,Cother,Cother,Cother
64,60,55,36,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,57,45,Aminor,60,60,60,60,60,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
64,60,55,40,Cmajor,60,60,60,60,60,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,59,Cmajor,59,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
65,62,57,38,Dminor,60,57,62,62,62,59,Gmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Bdiminished,Dminor
62,59,55,41,Gmajor,59,59,59,59,59,59,Gmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Dminor
60,60,52,45,Aminor,55,60,57,57,57,59,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,60,57,41,Dminor,59,57,57,60,60,60,Cmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,59,Gmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,55,Gmajor,55,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,59,50,43,Gmajor,60,59,62,59,59,55,Cmajor,57,Fmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Gother,Gother
65,57,50,38,Dminor,60,57,62,57,57,59,Cmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Bdiminished,Dminor
64,60,55,40,Cmajor,60,60,60,60,60,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,60,55,43,Cother,59,60,60,59,60,60,Fmajor,60,Cmajor,Gmajor,Cother,Cother,Gmajor,Cother,Cother,Cother
64,60,55,36,Cmajor,60,60,60,60,60,60,Cother,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,57,45,Aminor,60,60,60,60,60,59,Gmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aother,Aminor
64,60,55,40,Cmajor,60,60,60,60,60,60,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gother
65,62,57,38,Dminor,60,57,62,62,62,60,Dminor,55,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
62,59,55,41,Gmajor,59,59,59,59,59,59,Gmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother
60,60,52,45,Aminor,55,60,57,57,57,60,Cmajor,55,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,60,57,41,Dminor,59,57,57,60,60,60,Cmajor,55,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,55,Cother,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,55,52,48,Cmajor,55,60,55,55,55,60,Cmajor,55,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,55,50,47,Gmajor,59,59,59,55,55,60,Cmajor,60,Cmajor,Bminor,Bminor,Bminor,Gmajor,Gmajor,Bminor,Bminor
64,55,48,46,Cmajor,60,60,60,55,55,55,Gmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,57,48,45,Fmajor,60,60,60,57,57,55,Cmajor,57,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,57,49,43,Amajor,60,64,61,57,57,59,Cmajor,60,Cmajor,Cmajor,C#diminished,C#diminished,Amajor,Amajor,C#diminished,Cmajor
62,57,50,41,Dminor,59,57,57,57,57,60,Fmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-62,58,55,43,Gminor,59,62,55,59,58,60,Fmajor,60,Cmajor,Gmajor,Gother,Gother,Gmajor,Gminor,Cother,Cother
62,57,53,38,Dminor,59,57,57,57,57,60,Cother,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
62,59,50,43,Gmajor,59,59,59,59,59,59,Gmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
64,60,55,40,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,58,53,38,B-major,60,62,62,60,58,60,Cmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,B-major,Dminor,Dminor
67,57,52,37,Amajor,60,64,57,57,57,60,Dminor,60,Cmajor,Cmajor,C#diminished,Amajor,Amajor,Amajor,Cmajor,Cmajor
65,57,53,38,Dminor,60,57,62,60,60,59,Gmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Bdiminished,Dminor
64,60,57,45,Aminor,60,60,60,60,60,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,-60,45,41,Dminor,59,57,57,57,57,60,Cmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,56,47,40,Emajor,60,59,59,56,56,60,Cmajor,60,Fmajor,Cmajor,Eother,Eother,Emajor,Emajor,Cmajor,Cmajor
64,57,48,45,Aminor,60,60,60,57,57,60,Cmajor,57,Fmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
64,55,52,48,Cmajor,60,60,60,55,55,60,Fmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,55,47,Gmajor,59,59,59,62,62,60,Fmajor,52,Aminor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor
65,62,47,44,G#diminished,60,62,56,62,62,1000,Fmajor,1000,Dminor,G#minor,G#diminished,G#minor,G#diminished,G#diminished,Emajor,Emajor
62,-60,45,42,Dmajor,59,62,57,57,57,60,Fmajor,67,Ediminished,Bminor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
60,57,48,45,Aminor,55,60,57,52,52,60,Fmajor,60,Fmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,57,-48,41,Dminor,59,57,57,57,57,59,Cmajor,55,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Bdiminished,Dminor
60,55,52,36,Cmajor,55,60,55,55,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
